tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554366528920993792,1277698185285324801,C1Jempire FabrizioRomano ChelseaFC Cristiano deal Ronaldo,en,20220802T07 20 33 000Z,Twitter Android,,0,0,0
1554366504744824832,1538338940209360896,Cristiano Ronaldo Assists Xavi Iniesta ,en,20220802T07 20 28 000Z,Twitter Android,,0,0,0
1554366498734579713,1377335989,When comes CR7 ManUtd news gives shit man,en,20220802T07 20 26 000Z,Twitter Android,,0,0,0
1554366474835279873,1228623274189430784,PabloTorreProp forevoid Ashleytxtt KieranCFC88 Zackieboy0 NasirAh62269817 ShanviMessi it's 2022 mate Stop making ronaldo fans relevant ,en,20220802T07 20 20 000Z,Twitter Android,,0,0,0
1554366457210863616,1171791180,ViniVidiRichie leakcr7 footbalIrecords Also Messi goals inside box yet it's Ronaldo camps inside box,en,20220802T07 20 16 000Z,Twitter Android,,0,0,0
1554366444430757888,1165248906491387904,markgoldbridge Ronaldo shouldn't captain team lacks winning mentality fancy players playing money get brand value playing MANU THATS ACCEPT FACT ,en,20220802T07 20 13 000Z,Twitter Android,,0,0,0
1554366443591966724,1297332705504440328,jayv3 ronaldo played 2 euro finals 6 ucl finals hes motm 2,en,20220802T07 20 13 000Z,Twitter iPad,,0,0,0
1554366430262476801,1214376063121444864,Ronaldo got away w RAPE stans wanna cry PR lmfaoooo goofy ass clowns unreal ,en,20220802T07 20 10 000Z,Twitter Android,,0,0,0
1554366397798555655,1448773008521375747,Wow person pure Ronaldo addict ,en,20220802T07 20 02 000Z,Twitter Android,,0,0,0
1554366395894341632,1499779555518783493,Cristiano Ronaldo made big decision his future ,en,20220802T07 20 02 000Z,WordPress com,,0,0,0
1554366389334556674,1361645121243148288,Added Ronaldo like wouldn't notice ,en,20220802T07 20 00 000Z,Twitter Android,,0,0,0
1554366378441949184,1221388954840305665,"skaalbgroup Omega0803 adeyanjudeji officialABAT reflections ground back claim high IGR Nah goat go dey compare Cristiano Ronaldo John Terry states strategically positioned, matter much invest Anambra state, never Lagos ",en,20220802T07 19 58 000Z,Twitter iPhone,,0,0,0
1554366327002988544,1540801255714344960,henrywinter Thank I think lot mufc fans feel I think glazer don't want Ronaldo leave money brings ads ,en,20220802T07 19 45 000Z,Twitter Android,,0,0,0
1554366322951290880,1407971286387658757,ShanviMessi “Beast Ronaldo” ,en,20220802T07 19 44 000Z,Twitter iPhone,,0,0,0
1554366315829280768,1399791328255528962,With signings fit Ten Hag's plan 2/3 transfer windows team get Liverpool levels faster Liverpool truly don't need Ronaldo kids fine Bold prediction 22/23 3rd ,en,20220802T07 19 43 000Z,Twitter Android,,0,0,0
1554366308455686144,1399791328255528962,The large chunk problem signing Ronaldo elevated us possible challengers without much pressure potential winners pressure team couldn't handle fell apart starting Ole It's team sports Ronny part blame ,en,20220802T07 19 41 000Z,Twitter Android,,0,0,0
1554366307465830401,252490868,GhanaRonaldo Well done ooo,en,20220802T07 19 41 000Z,Twitter Android,,0,0,0
1554366304978698240,1516518725771427844,Elijah455242855 TimelineCR7 “Are Ronaldo goals hurting Man United” come now…,en,20220802T07 19 40 000Z,Twitter iPhone,,0,0,0
1554366269809311744,1418465261670252551,TimelineCR7 Sympathy freaks CR7 fans ,en,20220802T07 19 32 000Z,Twitter Android,,0,0,0
1554366254470889472,186387236,"I tell man, painful leaving Ronaldo left Never stopped following though ",en,20220802T07 19 28 000Z,Twitter Android,,0,0,0
1554366202910314498,1382552628,oluwatobiloba90 Observation point CR7 needs respect o,en,20220802T07 19 16 000Z,Twitter Android,,0,0,0
1554366193212870657,1149290785457618944,"Ronaldo fan, rooting Argentina win WC2022",en,20220802T07 19 13 000Z,Twitter Android,,0,1,0
1554366191573078016,892816637157683200,angrycr BayernLM10 Ronaldo ucl club when,en,20220802T07 19 13 000Z,Twitter Android,,0,0,0
1554366093799587840,1422668272885977088,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash | The Sun ,en,20220802T07 18 50 000Z,WordPress com,,0,0,0
1554366087919271937,1485012823998611458,Leearch07733983 talkSPORT aren't many isn't like aren't fact aren't many says Ronaldo Also Ronaldo hasn't many coaches career like I able name 20 I ‍♂️,en,20220802T07 18 48 000Z,Twitter Android,,0,0,0
1554366068415537153,1417392097229905922,Cr7AADHF Ikunasanyasirao alluarjun Pothava,en,20220802T07 18 44 000Z,Twitter Android,,0,0,0
1554366044634230784,1553759592139849728,"7RCris itsnotfakhrul messisdgoat EverythingCR7 Messi literally won finalismma French super Cup motm , whereas penaldo knocked man United FA Cup missing penalty 3rd division team U talking penalty dude messi non penalty goals career Ronaldo ",en,20220802T07 18 38 000Z,Twitter Web App,,0,0,0
1554366018583158785,185115193,‘It’s good look’ – Cristiano Ronaldo punished Man Utd despite leaving early preseason clash | The Sun ,en,20220802T07 18 32 000Z,WordPress com,,0,0,0
1554366011503267840,1354451733720788992,"This good thread I feel comparison neverending one like ‘Ronaldo vs Messi’, ‘iOS vs Android’ likes ",en,20220802T07 18 30 000Z,Twitter iPhone,,0,0,0
1554366010869723136,1531674523862302720,Manchester United transfer news LIVE Cristiano Ronaldo Man Utd latest Frenkie de Jong update – Manchester Evening News ,en,20220802T07 18 30 000Z,WordPress com,,0,0,0
1554365984487587842,913562335226167296,kth1415 EverythingCR7 He's ones think he's juve legend ronaldo fanboys ,en,20220802T07 18 24 000Z,Twitter Web App,,0,2,0
1554365969547796480,4190120113,Srikanthkontha2 sskrishna2 ronaldombdhf Happy birthday,en,20220802T07 18 20 000Z,Twitter Android,4171b3606efc06af,0,0,0
1554365960722817025,460538823, Tom Huddlestone line Paul McShane replacement Ten Hag’s first PL game come backdrop protests Sunday Signs point increasingly Ronaldo staying Continuing transfer frustrations MUFC ,en,20220802T07 18 18 000Z,Twitter iPhone,,20,72,1
1554365950945804288,1171791180,ViniVidiRichie leakcr7 footbalIrecords Lmao strikers ,en,20220802T07 18 16 000Z,Twitter Android,,0,0,0
1554365937163321346,1167420051978371074,New video United Stand RONALDO amp DE JONG Transfer Decision Time Man Utd Transfer News ,en,20220802T07 18 12 000Z,IFTTT,,0,0,0
1554365907690045442,1344792186500603904,Khaljrsoleth BoluwatifePaul2 SeanGillen9 They’ll defend anything garner boy academy boy like gavi puig that’s he’s passing Ronaldo help build confidence Ronaldo kept giving ball back forward progression ,en,20220802T07 18 05 000Z,Twitter iPhone,,0,1,0
1554365900744261633,537570481,henrywinter difference year makes …… thought they’d won league already time last year viva Ronaldo ,en,20220802T07 18 04 000Z,Twitter iPhone,,0,1,0
1554365887121170433,1501127631214886912,"Opinion – Messi True King Football, CR7, stated social media days ago ",en,20220802T07 18 00 000Z,WordPress com,,0,0,0
1554365874714427396,3657726735,Malachians BeyondthePitch Prob won't Ronaldo thought you'd change tune ,en,20220802T07 17 57 000Z,Twitter Android,,0,0,0
1554365864366903296,1484262772062175232,"markgoldbridge Well see sceptical, last season bought Varane Sancho cr7 well nothing happened",en,20220802T07 17 55 000Z,Twitter Android,,0,0,0
1554365844771155968,1547476544452378624,RashySzn10 get rid old trafford pipes w Viva Ronaldo like 2008 disappointment 2nd stint played way one bigger club ,en,20220802T07 17 50 000Z,Twitter iPhone,,0,0,0
1554365832045776896,835439714786230273,"CadizCFIN ArjidB DeliciusJr WiseCricket pucule10 suppandiiii Cristiano Ronaldo wants join you, message please",en,20220802T07 17 47 000Z,Twitter Android,,0,0,0
1554365829168320518,1434708243381579776,"Valdrmortt DiegoSi67772141 cfbconspiracy I'm assuming you're 18 y/o, someone brainwashed beleive Barca got rid sporting reasons financial ones Canada benchmark whether National team good We're talking ronaLdo Portugal sadly ",en,20220802T07 17 47 000Z,Twitter Android,,0,0,0
1554365808989569024,1390703705314545664,"Hellowo38634542 Messilizer Bruh, please, check bio, I’m Neymar Nazi I don’t care Ronaldo ",en,20220802T07 17 42 000Z,Twitter iPhone,,0,0,0
1554365795576283137,2999888640,Chelsea add money Kepa Fofana loan Werner create space Cristiano Ronaldo team set ,en,20220802T07 17 39 000Z,Twitter iPhone,,8,10,0
1554365778794713088,1435671763258576901,"United fans like Ronaldo, won’t take answer Still thinks De Jong join ",en,20220802T07 17 35 000Z,Twitter iPhone,,0,0,0
1554365723320918016,4825268117,sportbible original Ronaldo obviously,en,20220802T07 17 21 000Z,Twitter Android,,0,0,0
1554365678219448323,1433062655208538115,Labeebms MrFilipeOrlando Overcoming Ronaldo Messi far ahead Ronaldo ,en,20220802T07 17 11 000Z,Twitter Android,,1,0,0
1554365670556573697,236449607,Ronaldo really hates everyone ,en,20220802T07 17 09 000Z,Twitter iPhone,,0,0,0
1554365639690788864,1421229894365765633,Ronaldo GOAT TalkYourTalk CR7,en,20220802T07 17 01 000Z,Twitter Android,,0,0,0
1554365609147777024,3082192024,"MVphiri pa last ni draw Suarez = Ronaldo One CL, one WC end ",en,20220802T07 16 54 000Z,Twitter Web App,,0,1,0
1554365604521541633,1495505757533523978,Ronaldo GOAT TalkYourTalk CR7,en,20220802T07 16 53 000Z,Twitter Android,,0,0,0
1554365601174495232,3815968463,"talkSPORT Ronaldo left Old Trafford early players, Ten Hag wanted avoid traffic ",en,20220802T07 16 52 000Z,Twitter Android,,0,0,0
1554365574490116096,1546998509135482880,"adedayoadedewe Neymar goals finals despite Ronaldo 7 years older, let sink Imagine Neymar stayed team like barca whole career would’ve won way more",en,20220802T07 16 46 000Z,Twitter iPhone,,0,0,0
1554365566206590976,2916126351,"theMarcLawrence kosipraise RedCelticMarty UtdPlug Ole went 2nd league run bad results year set new premiership record longest unbeaten away home Ronaldo comes bang captain’s demotivated young players don’t want listen , certain players std",en,20220802T07 16 44 000Z,Twitter iPhone,,0,0,0
1554365530462900225,1348642943469572096,BayernLM10 expected give fake less G/A Ronaldo avi shows u r jealous Cristiano,en,20220802T07 16 35 000Z,Twitter iPhone,,0,0,0
1554365516961177601,3144518958,"ronaldombdhf Happy Birthday Brother, Stay Blessed",en,20220802T07 16 32 000Z,Twitter Android,,0,0,0
1554365491539546113,786610796,Ronaldo vs BTS short videos ||shorts cr7 viral bts sports ,en,20220802T07 16 26 000Z,Microsoft Power Platform,,0,0,0
1554365442185207810,2894983335,Ronaldo GOAT TalkYourTalk CR7,en,20220802T07 16 14 000Z,Twitter Android,,0,0,0
1554365416641904640,868043468265971712,This Ronaldo na really ehhh ,en,20220802T07 16 08 000Z,Twitter iPhone,,0,0,0
1554365396437925890,1228594219989647360,"Man Utd transfer news LIVE Frenkie de Jong FINAL bid latest, Cristiano Ronaldo admission, Tielemans interested Lifestyle admission bid Cristiano final Frenkie Interested Jong LATEST Live Man News Ronaldo Tielemans transfer Utd Lifest ",en,20220802T07 16 03 000Z,Twitter Web App,,0,0,0
1554365349524451328,996365925724180480,"sportbible Sorry CR7 comparison,try another question",en,20220802T07 15 52 000Z,Twitter Android,,0,0,0
1554365349507874816,1522674898690265089,EPL Read Ronaldo Is Attacked Leaving Old Trafford BambamSorry Datti ASUUStrike Messi BBNaija Osama Bin Laden Amaka Dubai Fati Zack Orji Harden IPOB Msport BREAKING NEWS Wike breastfeeding NickiMinaj BBNaija7 Wizkidfc ,en,20220802T07 15 52 000Z,Twitter Web App,,0,0,0
1554365341664481280,1273514431117496327,Catsanvin alimophilip I see Ronaldo joined premier league won nothing,en,20220802T07 15 50 000Z,Twitter Android,,0,1,0
1554365274379395072,1466472614529048578,OktapianaRestu UtdDistrict like last 5 years ronaldo won 0 trophies ,en,20220802T07 15 34 000Z,Twitter Web App,,0,0,0
1554365242368573440,161244097,"""From Cristiano Ronaldo's point view bit unrealistic"" ",en,20220802T07 15 27 000Z,Cherumbu News,,0,0,0
1554365237628903424,1499855937544331265,"Man Utd transfer news LIVE Frenkie de Jong FINAL bid latest, Cristiano Ronaldo admission, Tielemans interested ",en,20220802T07 15 26 000Z,WordPress com,,0,0,0
1554365205466980353,1292845497447841797,AndrewT74 terryflewers Yeah attack without scored goals season arrived lol Martial ain't answer neither wantaway Ronaldo There's much chance sours atmosphere dressing room gets 25 goals season Let leave ,en,20220802T07 15 18 000Z,Twitter Android,,0,0,0
1554365194284896257,1506620226162634758,ManchesterUnitedFC CristianoRonaldo ChristianEriksen Man Utd news Cristiano Ronaldo price demanded Christian Eriksen hits critics Mirror //t co/ruLBeCkWsk,en,20220802T07 15 15 000Z,dlvr it,c08f5915ceeeb806,0,0,0
1554365176354414592,2180389757,LM7joe10 MrFilipeOrlando Neymer 2 goals 1 penalty mvp de Maria supposed b MVP finalisima reason y Messi alot momt 2020 season dembelle scored winner mvp many robberies PR done overcome Ronaldo Deserved people always shadow ,en,20220802T07 15 11 000Z,Twitter Android,,0,0,0
1554365174374551552,1520727925284564992,"433 neymarjr PSGinside Neymar join MUFC team Cristiano Ronaldo ErikTenHag1 He's talented player boost merchandising products globally, exclusive TV Rights, supporters around globe, he's 9 1/2 player F De Jong 6 ManUtd",en,20220802T07 15 10 000Z,Twitter Android,,0,0,0
1554365148424437761,1214800717212520448,justbrown u bench material Ronaldo ur team,en,20220802T07 15 04 000Z,Twitter Android,,0,0,0
1554365122553970688,1466099452805066752,Cristiano Ronaldo made big decision his future ,en,20220802T07 14 58 000Z,WordPress com,,0,0,0
1554365122407288833,1281339173417385989,"TmtmGtm22 MuhammadLeo172 EverythingCR7 People put Ronaldo prem league xi clear bias, cause judge based status rather actual input epl alone Ronaldo top 20 epl greats I don’t see making epl list based pl career",en,20220802T07 14 58 000Z,Twitter iPhone,,0,0,0
1554365098717855744,1554104517951733761,Cristiano Earn extra income comfort home live large like CR7 put brains work BOSS ,en,20220802T07 14 52 000Z,Twitter Android,,0,0,0
1554365076240465922,246287773,Cristiano Ronaldo tarnished image reputation ,en,20220802T07 14 47 000Z,Twitter Android,,0,0,0
1554365059597357059,2384022337,ameeksha Wounder thoughts cr7,en,20220802T07 14 43 000Z,Twitter Android,,0,0,0
1554365046951649280,1071874461337554945,Ronaldo Offered Record Breaking Contract Leave Manchester United ,en,20220802T07 14 40 000Z,WordPress com,,0,0,0
1554365038676549632,1553759592139849728,"EverythingCR7 real Madrid legend that's In man United backstabbing trying leave difficult times Zlatan, pirlo way successful serie ronaldo La liga ruled goat In pl ,Rooney bigger legacy",en,20220802T07 14 38 000Z,Twitter Web App,,0,0,0
1554365033634824192,1552888208261844992,OJUM0OLA PulseNigeria247 Caprison big CAP Wizkid fuvking hard working davido way dey buy song dey hardworking pass dey write songs I fit agree Messi Ronaldo posting sessions gym doesn’t make Messi less hardworking,en,20220802T07 14 37 000Z,Twitter iPhone,,0,0,0
1554365030459744257,927111096,sportbible disrespect R9 CR7 more,en,20220802T07 14 36 000Z,Twitter Android,,0,0,0
1554365025800028160,365278737,ronaldohommel I ever coded Bitcoin pseudonym list contains companies named individuals,en,20220802T07 14 35 000Z,Twitter iPhone,,0,0,0
1554364993302401025,259693565,Happy Birthday bukayo May find favour God amp man May heart desires granted speedily Amen I wan hype make head swell much Happy Birthday no1 Man United fan amp Ronaldo stan I’ve ever met BukayoDay ,en,20220802T07 14 27 000Z,Twitter iPhone,,0,1,0
1554364987644080128,882827833894207489,"Lol MailOnline saying Ronaldo needs benched ManUtd lacks quality, talent there's nobody who's even half decent British media protects English crap non stop pulverizes foreign talent",en,20220802T07 14 26 000Z,Twitter Android,,0,0,0
1554364869641736192,1527582996378812416,Cristiano Ronaldo arguably greatest player time stage career causes problems he’s worth MUFC ManUtd ,en,20220802T07 13 58 000Z,Twitter iPhone,,0,2,0
1554364840856387584,1162642358573207552,talkSPORT henrywinter Well it’s easy kick Ronaldo lol don’t someone give us 20 goals guaranteed team Secondly manager determined keep cost back manager ,en,20220802T07 13 51 000Z,Twitter iPhone,,0,2,0
1554364830970265601,1532146051695751168,MrFilipeOrlando Ronaldo's greatest achievement compared Messi,en,20220802T07 13 49 000Z,Twitter Android,,0,0,0
1554364811932213250,1367945245716021250,Whereisabdull Make sign Ronaldo y'all finished,en,20220802T07 13 44 000Z,Twitter Android,,0,0,0
