tweetid,authorid,content,lang,date,source,geo,retweetcount,likecount,quotecount
1554253056761544705,1338447753672798208,"Redwexe ClassifiedCrab Akachigreat RonaldoW7 Ronaldo best every team he's on, could never say messi, messi washed",en,20220801T23 49 40 000Z,Twitter Android,,0,0,0
1554253048092004354,743869841648427008,"samsamt00 Aestheticfros TheMightyFern timeke iijugheadii brfootball diarioas don't need rich go rich school get notice Messi Barca contract literally signed piece napkin, let shit sink MLS whole U ""soccer system joke, even way teach kids game fuckery lmaoo",en,20220801T23 49 37 000Z,Twitter Android,,0,0,0
1554252969679491077,1506072246112112646,"pessiOUT FCBarcelona you're pathetic, I start mentioning Messi's records titles you'll look ridiculous, Messi alone history United, shut while",en,20220801T23 49 19 000Z,Twitter Android,,0,0,0
1554252917556727810,1523164149034889219,LionelmessiIO thank god,en,20220801T23 49 06 000Z,Twitter iPhone,,0,1,0
1554252823453306880,155635255,ShanviMessi 3 trophies Goat Messi,en,20220801T23 48 44 000Z,Twitter iPhone,,0,0,0
1554252815228440576,1380202820041859072,painforgain10 goat Messi,en,20220801T23 48 42 000Z,Twitter Android,,0,0,0
1554252744462049282,1338447753672798208,"Redwexe ClassifiedCrab Akachigreat RonaldoW7 Copa international yall messi fans fucking delusional I promise never got ur buddy wet yo life talking virgin, don't try push ur insecurities onto brother",en,20220801T23 48 25 000Z,Twitter Android,,0,0,0
1554252619983556611,1527117495886290946,Aminsburner blame messi,en,20220801T23 47 55 000Z,Twitter iPhone,,0,3,0
1554252618263941130,1317236831210131457,Derah91 Buh hate barca love Messi y'all it‍♂️,en,20220801T23 47 55 000Z,Twitter Android,,0,0,0
1554252575540711425,964968784518885380,"bitcoinpanda69 Pentosh1 HsakaTrades Sat0Moto CryptoKNlGHT23 New theory, 0xMessi alt I think I figured ",en,20220801T23 47 45 000Z,Twitter Web App,,0,2,0
1554252568385228803,1457165002268368903,ESPNFC kkoulibaly26 Lionel Messi Broken scoring record 12 years Won top 5 league title 4 years Won UCL 7 years Scored UCL final 11 years Scored Hattrick major tournaments time scored 6 goals last season he’s supposedly top 5 time,en,20220801T23 47 43 000Z,Twitter Android,,0,0,0
1554252555542315008,1099915012037099521,"NCC spectrum expert, Asaju bows accolades News Asaju NCc BBnaija Messi Wizkid Davido",en,20220801T23 47 40 000Z,notice com ng,,0,1,0
1554252378840469504,1099915012037099521,Abia Government cancels monthly sanitation execrise ahead July 31st deadline CVR News abia CVR July BBnaija Messi Wizkid Davido,en,20220801T23 46 58 000Z,notice com ng,,0,0,0
1554252287899586560,1099915012037099521,You’re incompetent – Buhari mocked visiting Kuje prison Jailbreak News buhari KujePrison BBnaija Messi Wizkid Davido,en,20220801T23 46 36 000Z,notice com ng,,0,0,0
1554252078314360832,1360612304937713667,JamezThunderman TimelineCR7 Okay time teams losing used messi picture alot used managers players ronaldo messi scoring pens start season thry trolled calling finshed couldnt see ,en,20220801T23 45 46 000Z,Twitter Android,,0,0,0
1554252057204457478,3234517526,nZerkboi Lukitaenjoyer BarcaUniversal 9didac u I parents gave birth us mean parents blameless Messi one favourite players time CR7 zero Messi blameless I don't support blindly ,en,20220801T23 45 41 000Z,Twitter Android,,0,0,0
1554252043539333122,1008112700180828161,RBNationManiac yardman103 ClassifiedCrab iamspade TotalCristian0 goal Cristiano ManUtd Messi 6 goals year ,en,20220801T23 45 38 000Z,Twitter Android,,0,0,0
1554251926870581251,1280581927288930314,Moslimeyy Scoring thing football Messi better know ,en,20220801T23 45 10 000Z,Twitter Android,,0,2,0
1554251874638958592,1446857617905786884,goatedcule Bro f***k Messi stan lots ones pick Messi club,en,20220801T23 44 58 000Z,Twitter iPhone,,0,0,0
1554251730128338947,1129431257442598913,LeeVenom2 goal brAndy1 Peak different times he’s better shined prime Ronaldo/Messi era Benzema Real Madrid last season send CL final big deal brrrr last season underrated Chelsea PSG MC LVP ,en,20220801T23 44 23 000Z,Twitter iPhone,,0,0,0
1554251721190285313,1508785334309556246,blaccmajek Messi gt gt gt talk less more,en,20220801T23 44 21 000Z,Twitter Android,,0,0,0
1554251708250738688,4739397186,This clown talk Messi ,en,20220801T23 44 18 000Z,Twitter iPhone,,0,0,0
1554251399046631424,1504139997137436672,SempreMilanCom MohanadACM Díaz gonna stay Unfortunately doesn’t fighting mentally short players like tevez Messi aguero don’t go down,en,20220801T23 43 04 000Z,Twitter Web App,,0,0,0
1554251385054584837,1086856709497331718,ospor3 futnorthwest surprised didn’t post another photo messi ,en,20220801T23 43 01 000Z,Twitter iPhone,,0,11,0
1554251326770630656,824391536192458752,jenpericulosa ney ou messi,en,20220801T23 42 47 000Z,Twitter iPhone,,0,0,0
1554251297439752192,1286070285352030210,ESPNFC Trying hard make Messi relevant smh,en,20220801T23 42 40 000Z,Twitter Android,,0,0,0
1554251143613763589,1256671548653608960,"rob31008265 LetTheManCook sportbible Okay Messi supernatural talent, ",en,20220801T23 42 03 000Z,Twitter Android,,0,0,0
1554251066341982209,1427384509205450758,FutDope Messi demonstrated alot games doesn't need dribbling goalscoring ability like performance vs man city 2015,en,20220801T23 41 45 000Z,Twitter Android,,0,3,0
1554251062546235392,1508785334309556246,ESPNFC Take leave messigt gt gt gt ,en,20220801T23 41 44 000Z,Twitter Android,,0,0,0
1554251044527702016,1187663681716248576,ESPNFC many goals Messi score last season ,en,20220801T23 41 40 000Z,Twitter iPhone,,0,0,0
1554251025242103808,1622099906,sidlowe ManuSainz Is footballer concerned legacy noshowed Balon d'Ors saw Messi pull away Alltime CL goalscorers 140 CR7 125 Messi 86 Lewa amp Benzema Messi's already younger bet CR7's furious Messi might season catch ,en,20220801T23 41 35 000Z,Twitter Web App,,0,0,0
1554251013506342912,990944831697506304,MessiFuel BBCBreaking I blame Messi,en,20220801T23 41 32 000Z,Twitter iPhone,,0,0,0
1554250920942116864,3229390166,"ESPNFC bio ""Covering Messi time""",en,20220801T23 41 10 000Z,Twitter Android,,0,0,0
1554250920027820032,960388640223318016,"themichaelowen Hide Ronaldo’s better Messi, u silly idiot",en,20220801T23 41 10 000Z,Twitter Web App,,0,9,0
1554250845520334851,2326821061,Name 5 footballers team mates Ronaldo Messi,en,20220801T23 40 52 000Z,Twitter iPhone,,2,9,3
1554250790801473541,1469786290799497223,Koeman also us 9th place messi team I wouldn't speak I ,en,20220801T23 40 39 000Z,Twitter Android,,0,1,0
1554250779300663296,1538280886495547394,ESPNFC SergioRamos ramos messi togerher weird,en,20220801T23 40 37 000Z,Twitter iPhone,,0,0,0
1554250690251325440,1493416517840650244,raniaelmharmach f1hardpics Messi Ronaldo fans,en,20220801T23 40 15 000Z,Twitter iPhone,,0,0,0
1554250567261749252,1490061196480950272,Lastevergoal Crazy Messi Ronaldo last goals came headers cross box,en,20220801T23 39 46 000Z,Twitter iPhone,,0,1,0
1554250562446704640,1272987867762081793,"Twitter asleep I'm Portuguese I think Messi goat , yes exist ",en,20220801T23 39 45 000Z,Twitter Android,,0,5,0
1554250521120493568,1267171707841724416,Ugochukwuu CAndrewrm TrollFootball Go suck Messi boy,en,20220801T23 39 35 000Z,Twitter Web App,,0,2,0
1554250471749173249,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/TW64XSAf6p,en,20220801T23 39 23 000Z,Hootsuite Inc ,,0,0,0
1554250437561303041,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/nHHpjZFXFR,en,20220801T23 39 15 000Z,Hootsuite Inc ,,0,0,0
1554250432570179586,808411990456729600,"Anissss59 JoshuaGavilano5 MessilessLeo SK10Football don't know ball say barca squad 2016 good, madrid shit time always get good even worst times give messi pray hope stegen saves us",en,20220801T23 39 14 000Z,Twitter Android,,0,24,0
1554250362995052545,372248948,talktome1982 EvertonNewsFeed LewisRowlandson scouse messi lad,en,20220801T23 38 57 000Z,Twitter Android,,0,1,0
1554250310356434944,1499017072378093569,"U bench Messi, Neymer, Ronaldo, Mohbad bad coach U fit even loose ya destiny sef add iammohbad",en,20220801T23 38 45 000Z,Twitter Android,,0,1,0
1554250297874202625,1350259683517489152,"I don't know say Riqui Puig, wishing best career tried fight spot team best Barcelona player Messi ",en,20220801T23 38 42 000Z,Twitter Web App,,1,5,0
1554250288122454022,1202547877966426112,1xbet sport brasil football money soccer nba vip messi futebol tips casino bet betting gambling bahis sportsbetting tipster bettingtips tipico sbobet futbol melbet xbet betfair unibet sportwetten 1xbet ❌CLİCK HERE❌ //t co/3JhMVBrHU6,en,20220801T23 38 39 000Z,Hootsuite Inc ,,0,0,0
1554250173383065600,1456500935073665024,TeamCRonaldo Pele Argentine Messi hater,en,20220801T23 38 12 000Z,Twitter iPhone,,0,0,0
1554250032349675521,1240676623281782789,GOATnaldoxeven WedressiPxcked MrFilipeOrlando Ronaldo even top 20 time football ability better Messi,en,20220801T23 37 38 000Z,Twitter Web App,,0,2,0
1554250029963124736,808411990456729600,commonW SK10Football Europa league Warra meaningful goals day I see messi fan hyping goals led europa league day i'll declare messi finished,en,20220801T23 37 38 000Z,Twitter Android,,0,8,0
1554249964858986496,1369949269864579077,TimelineCR7 Oh ESPN there’s pages support Messi pages support Ronaldo It literally goes ways two,en,20220801T23 37 22 000Z,Twitter iPhone,,0,0,0
1554249889357365250,1241137115599179777,HabiibCR FTIRM10 theMadridZone People like Messi Ronaldo would give ballon d World Cup World Cup euros far better 1 ucl ,en,20220801T23 37 04 000Z,Twitter iPhone,,0,0,0
1554249880360689665,1551703298096463872,hoesloveme88 CR740063740 TimelineCR7 Daft brush Messi era best Pele dominate like ‍♂️ ,en,20220801T23 37 02 000Z,Twitter Web App,,0,0,0
1554249812781957123,1628219359,TimelineCR7 Espn trash Bunch makeup Chads circle jerking messi ,en,20220801T23 36 46 000Z,Twitter Android,,0,0,0
1554249755982761984,2820722745,"Inform Cristiano Ronaldo 2022 Matches 23 Goals 12 ️Assist 1 Trophy 00 Finished Lionel Messi 2022 Matches 23 Goals 12 ️Assists 13 Trophies 3 ""You talk inst/agram, talk pitch"" ",en,20220801T23 36 33 000Z,Twitter Android,,0,1,0
1554249677599547392,1531951876262006787,"PSG Galtier reveals one major similarity Messi, Neymar ",en,20220801T23 36 14 000Z,WordPress com,,0,0,0
1554249653117263873,1384662358543507456,Lionel Messi 'Leprechauns Real',en,20220801T23 36 08 000Z,"Cheap Bots, Done Quick ",,0,0,0
1554249587963183104,1244624787609174016,lembrou lionel messi ,en,20220801T23 35 52 000Z,Twitter Android,,0,0,0
1554249517481984000,1099915012037099521,"Landlords Asokoro, Maitama, Wuse top FCTA debtors list N29 5bn bill News Asokoro FCTA Maitama N29 5bnbill wuse BBnaija Messi Wizkid Davido",en,20220801T23 35 36 000Z,notice com ng,,0,0,0
1554249381792079872,636511384,"Impossible imagine Guardiola wasting years boring wasteland international football, hope doesn't it'd big waste Messi choosing play Farmers ",en,20220801T23 35 03 000Z,TweetDeck,,6,340,1
1554249359990165505,386004241,"WedressiPxcked ESPNFC Considering fact never too, Messi never smart either ",en,20220801T23 34 58 000Z,Twitter Android,,0,0,0
1554249351744176135,1551703298096463872,"hoesloveme88 CR740063740 TimelineCR7 you've selected It means nothing I said era influence I'm telling Messi club career unrivalled, CR7 close Pele nowhere club comparison,played friendlies Santos Btw Ronaldinho, Buffon, maldini saying Messi ",en,20220801T23 34 56 000Z,Twitter Web App,,0,0,0
1554249285985714176,424511827,Srry good enough age 16 play Barca Srry he’s naturally skilled sport I’m Srry Messi goat Wtf y’all reaching hard ,en,20220801T23 34 40 000Z,Twitter iPhone,,0,0,0
1554249185410650112,1475948466606120961,davemillsq markgoldbridge Ronaldo fans can't sleep Messi ,en,20220801T23 34 17 000Z,Twitter Android,,0,0,0
1554249167375155200,3070505002,ESPNFC Messi playing,en,20220801T23 34 12 000Z,Twitter Android,,0,0,0
1554249100069052420,4142134829,CoutinhoSZNN I don’t rep Messi,en,20220801T23 33 56 000Z,Twitter iPhone,,0,1,0
1554249097955217416,1500601900915466240,KJC55 CR740063740 TimelineCR7 Arsene Wenger watched Pele lmaoo Forgot add van Basten said Messi even close him,en,20220801T23 33 56 000Z,Twitter iPhone,,0,0,0
1554248909190488064,1469198800753471493,This 100% fact cause know ball use eyes clearly see Messi Cr7 never close ,en,20220801T23 33 11 000Z,Twitter iPhone,,0,2,0
1554248832162086914,1552043597184237568,GLOCK40 even Messi's fault left,en,20220801T23 32 52 000Z,Twitter Android,,0,0,0
1554248750100512768,1691051629,FLXDX1 leeogoat30 Key ass messi,en,20220801T23 32 33 000Z,Twitter iPhone,,0,0,0
1554248725199032320,1317929587314229248,FCBarcelona Where’s Messi,en,20220801T23 32 27 000Z,Twitter iPhone,,0,1,0
1554248702612557825,1352619899856818181,LionelmessiIO OTKnetwork ProjectSaturn Yeah saw Glad,en,20220801T23 32 21 000Z,Twitter Android,,0,1,0
1554248669947478016,1446857617905786884,Xaviology FCBarcelona Messi ‍♂️,en,20220801T23 32 14 000Z,Twitter iPhone,,0,1,0
1554248668164882433,1195487848226590720,messixfcb y0jamm talking Aston 2 years existence taking account force india dans Caus team doesn't give single fuck bout drivers,en,20220801T23 32 13 000Z,Twitter Android,,0,4,0
1554248666474487808,1103438202139013122,Most clutch version Messi ,en,20220801T23 32 13 000Z,Twitter iPhone,,0,0,0
1554248642147631110,1551703298096463872,"hoesloveme88 CR740063740 TimelineCR7 Yes I name loads era say Messi What's point Guardiola, klopp, Wenger etc",en,20220801T23 32 07 000Z,Twitter Web App,,0,0,0
1554248633507266561,1017089192130695168,CFCFluffyAriii HackAfc TotalCristian0 brfootball Rare L fellow chelsea fan Messi clear Ronaldo Hamilton gt red Bull franchise,en,20220801T23 32 05 000Z,Twitter iPhone,,0,0,0
1554248589882167297,17900990,Don't get Pique's bad side you'll get Messi'd Shakira'd Spanish Government,en,20220801T23 31 55 000Z,Twitter Android,,0,1,0
1554248579971162114,1264904463204089856,SeedKnee5 HubibMujahid manlikeToro TimelineCR7 Cos filled Messi fans,en,20220801T23 31 52 000Z,Twitter Android,,0,2,0
1554248579593773056,76515523,ElJotaJota I kinda see rly ppl comments talkin bout “messi” lmfaooo,en,20220801T23 31 52 000Z,Twitter iPhone,,0,0,0
1554248521771290625,92857006,MilanPosts DiMarzio wants play Messi idol Forget him,en,20220801T23 31 38 000Z,Twitter Web App,,0,1,0
1554248509854990336,3063892301,TemiKourage neymar messi ronaldo,en,20220801T23 31 35 000Z,Twitter iPhone,,0,0,0
1554248493891461120,1463146819,Definitely footballing ability Messi unbelievably clear ,en,20220801T23 31 32 000Z,Twitter iPhone,,1,2,0
1554248434219106305,1481063728271527937,messixo might 1 hater ,en,20220801T23 31 17 000Z,Twitter iPhone,,0,1,0
1554248421011243008,1115380554088710144,skete ALEX15vs messi owns media rest man point that,en,20220801T23 31 14 000Z,Twitter iPhone,,0,0,0
1554248416531824641,1148352372403580928,heisghomren Lastevergoal Also last season Messi missed pen vs Real Ronaldo ended scoring vs Brighton minutes later I don't believe God divine intervention,en,20220801T23 31 13 000Z,Twitter Android,,0,7,0
1554248364753133575,1540540909938524166,The Way Barcelona Resign Lionel Messi From PSG ,en,20220801T23 31 01 000Z,WordPress com,,0,0,0
1554248166840623107,3346255396,"fenomeno9 I’ve saying Ronaldo got “big game” persona threepeat, less playmaking dribbling responsibilities 20092012, Messi clear big games",en,20220801T23 30 14 000Z,Twitter iPhone,,0,3,0
1554248108627832832,1267121438047207425,Diya1030 Everytime I see types tweets thank god messi fan,en,20220801T23 30 00 000Z,Twitter Android,,0,0,0
1554248087400505351,1243649229744193543,JoelEmbiid Com2uS summoner war better messi,en,20220801T23 29 55 000Z,Twitter iPhone,,0,0,0
1554247993867608064,1481564092439609344,PSGINT I guess group would empty Messi neymar mbappe fans it,en,20220801T23 29 32 000Z,Twitter Android,,0,0,0
1554247926066585606,3990953837,"FutDope remove Messi's dribbling still world class finisher, playmaker, assist provider remove CR's finishing get Benteke nice eyebrows ",en,20220801T23 29 16 000Z,Twitter Android,,2,8,0
